
IS;110;3112;3224;
QS;110;649;1245;
MS;110;608;1504;

IS;120;3716;3841;
QS;120;913;1878;
MS;120;677;1664;

IS;130;4487;4625;
QS;130;875;2073;
MS;130;753;1828;

IS;140;4886;5029;
QS;140;1074;2184;
MS;140;812;2008;

IS;150;6105;6259;
QS;150;1061;2439;
MS;150;908;2188;

IS;160;6180;6340;
QS;160;1127;2148;
MS;160;964;2368;

IS;170;7479;7654;
QS;170;1286;2814;
MS;170;1043;2548;

IS;180;7983;8163;
QS;180;1609;3108;
MS;180;1117;2728;

IS;190;8612;8804;
QS;190;1435;3111;
MS;190;1189;2908;

IS;200;9387;9590;
QS;200;1514;2862;
MS;200;1280;3088;

IS;10;31;43;
QS;10;29;63;
MS;10;24;68;

IS;20;116;136;
QS;20;66;198;
MS;20;64;176;

IS;30;277;312;
QS;30;140;207;
MS;30;112;296;

IS;40;397;438;
QS;40;169;405;
MS;40;159;432;

IS;50;637;690;
QS;50;246;618;
MS;50;224;572;

IS;60;1016;1081;
QS;60;357;675;
MS;60;277;712;

IS;70;1242;1313;
QS;70;443;1029;
MS;70;350;864;

IS;80;1852;1933;
QS;80;473;1062;
MS;80;409;1024;

IS;90;2273;2366;
QS;90;562;1179;
MS;90;472;1184;

IS;100;2429;2532;
QS;100;750;1812;
MS;100;537;1344;

IS;110;3087;3203;
QS;110;717;1533;
MS;110;615;1504;

IS;120;3874;3997;
QS;120;915;2022;
MS;120;670;1664;

IS;130;4558;4692;
QS;130;909;1743;
MS;130;747;1828;

IS;140;4581;4726;
QS;140;1129;1914;
MS;140;815;2008;

IS;150;6300;6454;
QS;150;1020;2115;
MS;150;894;2188;

IS;160;7479;7647;
QS;160;1082;2370;
MS;160;973;2368;

IS;170;7508;7680;
QS;170;1292;2754;
MS;170;1042;2548;

IS;180;8476;8656;
QS;180;1631;3045;
MS;180;1124;2728;

IS;190;9579;9774;
QS;190;1311;2421;
MS;190;1195;2908;

IS;200;9810;10016;
QS;200;1488;2856;
MS;200;1264;3088;

IS;10;16;27;
QS;10;38;96;
MS;10;20;68;

IS;20;91;112;
QS;20;94;171;
MS;20;64;176;

IS;30;185;216;
QS;30;110;237;
MS;30;106;296;

IS;40;429;471;
QS;40;180;468;
MS;40;167;432;

IS;50;607;656;
QS;50;218;525;
MS;50;214;572;

IS;60;890;950;
QS;60;384;612;
MS;60;275;712;

IS;70;1068;1140;
QS;70;383;819;
MS;70;347;864;

IS;80;1760;1844;
QS;80;533;1188;
MS;80;410;1024;

IS;90;2068;2162;
QS;90;578;1185;
MS;90;467;1184;

IS;100;2589;2688;
QS;100;632;1365;
MS;100;535;1344;

IS;110;3128;3240;
QS;110;729;1248;
MS;110;607;1504;

IS;120;3559;3683;
QS;120;970;1539;
MS;120;683;1664;

IS;130;4311;4445;
QS;130;988;1947;
MS;130;764;1828;

IS;140;5100;5245;
QS;140;990;2106;
MS;140;809;2008;

IS;150;5480;5634;
QS;150;1277;3039;
MS;150;902;2188;

IS;160;6346;6509;
QS;160;1271;2478;
MS;160;984;2368;

IS;170;7100;7272;
QS;170;1157;2511;
MS;170;1061;2548;

IS;180;8076;8260;
QS;180;1520;3042;
MS;180;1120;2728;

IS;190;9549;9748;
QS;190;1360;2979;
MS;190;1203;2908;

IS;200;10282;10484;
QS;200;1771;3705;
MS;200;1275;3088;

IS;10;25;37;
QS;10;19;63;
MS;10;23;68;

IS;20;133;155;
QS;20;84;225;
MS;20;62;176;

IS;30;227;258;
QS;30;132;318;
MS;30;109;296;

IS;40;453;495;
QS;40;235;450;
MS;40;165;432;

IS;50;660;712;
QS;50;266;663;
MS;50;223;572;

IS;60;883;943;
QS;60;347;822;
MS;60;284;712;

IS;70;1274;1345;
QS;70;409;987;
MS;70;346;864;

IS;80;1661;1742;
QS;80;490;846;
MS;80;408;1024;

IS;90;2018;2111;
QS;90;542;993;
MS;90;471;1184;

IS;100;2485;2589;
QS;100;654;1503;
MS;100;540;1344;

IS;110;2961;3072;
QS;110;663;1404;
MS;110;604;1504;

IS;120;3748;3871;
QS;120;837;1848;
MS;120;673;1664;

IS;130;4726;4858;
QS;130;805;1599;
MS;130;754;1828;

IS;140;5093;5238;
QS;140;943;1962;
MS;140;836;2008;

IS;150;5192;5343;
QS;150;1079;2019;
MS;150;896;2188;

IS;160;6422;6585;
QS;160;1084;2103;
MS;160;977;2368;

IS;170;7968;8141;
QS;170;1153;2475;
MS;170;1057;2548;

IS;180;8782;8968;
QS;180;1257;2187;
MS;180;1130;2728;

IS;190;9584;9776;
QS;190;1420;3480;
MS;190;1201;2908;

IS;200;10295;10496;
QS;200;1620;3216;
MS;200;1268;3088;

IS;10;25;34;
QS;10;20;54;
MS;10;21;68;

IS;20;124;149;
QS;20;80;150;
MS;20;61;176;

IS;30;207;237;
QS;30;138;300;
MS;30;111;296;

IS;40;500;542;
QS;40;183;465;
MS;40;168;432;

IS;50;653;706;
QS;50;285;708;
MS;50;219;572;

IS;60;880;939;
QS;60;272;606;
MS;60;283;712;

IS;70;1419;1492;
QS;70;406;801;
MS;70;347;864;

IS;80;1616;1699;
QS;80;477;1095;
MS;80;406;1024;

IS;90;2334;2425;
QS;90;612;1317;
MS;90;472;1184;

IS;100;2702;2804;
QS;100;630;1407;
MS;100;549;1344;

IS;110;2897;3007;
QS;110;686;1452;
MS;110;603;1504;

IS;120;3369;3489;
QS;120;872;1785;
MS;120;681;1664;

IS;130;4559;4696;
QS;130;802;1626;
MS;130;745;1828;

IS;140;5012;5155;
QS;140;1142;2130;
MS;140;831;2008;

IS;150;6338;6492;
QS;150;1219;2544;
MS;150;900;2188;

IS;160;6932;7092;
QS;160;1347;2850;
MS;160;973;2368;

IS;170;7323;7498;
QS;170;1169;2490;
MS;170;1050;2548;

IS;180;8092;8273;
QS;180;1311;2400;
MS;180;1123;2728;

IS;190;9284;9475;
QS;190;1513;2730;
MS;190;1206;2908;

IS;200;10119;10324;
QS;200;1496;2937;
MS;200;1287;3088;

IS;10;30;42;
QS;10;21;69;
MS;10;23;68;

IS;20;117;136;
QS;20;64;147;
MS;20;66;176;

IS;30;211;241;
QS;30;161;312;
MS;30;109;296;

IS;40;420;461;
QS;40;169;351;
MS;40;168;432;

IS;50;716;768;
QS;50;241;537;
MS;50;224;572;

IS;60;842;907;
QS;60;436;921;
MS;60;284;712;

IS;70;1271;1346;
QS;70;539;1293;
MS;70;344;864;

IS;80;1643;1726;
QS;80;499;1206;
MS;80;407;1024;

IS;90;2013;2110;
QS;90;529;1257;
MS;90;470;1184;

IS;100;2601;2703;
QS;100;620;1308;
MS;100;540;1344;

IS;110;2987;3099;
QS;110;698;1713;
MS;110;610;1504;

IS;120;3929;4054;
QS;120;733;1557;
MS;120;685;1664;

IS;130;4095;4228;
QS;130;940;1917;
MS;130;754;1828;

IS;140;4772;4917;
QS;140;974;2031;
MS;140;817;2008;

IS;150;5806;5960;
QS;150;1214;2628;
MS;150;900;2188;

IS;160;6521;6683;
QS;160;1108;2484;
MS;160;978;2368;

IS;170;7785;7960;
QS;170;1563;3552;
MS;170;1053;2548;

IS;180;8591;8777;
QS;180;1375;2697;
MS;180;1133;2728;

IS;190;9449;9639;
QS;190;1490;2889;
MS;190;1207;2908;

IS;200;10580;10785;
QS;200;1473;2958;
MS;200;1297;3088;

IS;10;29;40;
QS;10;28;57;
MS;10;23;68;

IS;20;105;124;
QS;20;78;168;
MS;20;63;176;

IS;30;266;300;
QS;30;116;294;
MS;30;108;296;

IS;40;483;523;
QS;40;216;411;
MS;40;159;432;

IS;50;628;679;
QS;50;300;648;
MS;50;225;572;

IS;60;969;1031;
QS;60;315;807;
MS;60;278;712;

IS;70;1362;1434;
QS;70;391;843;
MS;70;345;864;

IS;80;1865;1948;
QS;80;523;864;
MS;80;411;1024;

IS;90;1900;1993;
QS;90;544;1008;
MS;90;467;1184;

IS;100;2244;2349;
QS;100;604;1092;
MS;100;539;1344;

IS;110;3192;3308;
QS;110;689;1326;
MS;110;615;1504;

IS;120;3948;4074;
QS;120;902;1827;
MS;120;692;1664;

IS;130;4780;4913;
QS;130;822;1698;
MS;130;755;1828;

IS;140;4708;4853;
QS;140;857;1920;
MS;140;818;2008;

IS;150;6060;6215;
QS;150;1022;2064;
MS;150;901;2188;

IS;160;5888;6051;
QS;160;1272;2553;
MS;160;974;2368;

IS;170;6906;7082;
QS;170;1198;2448;
MS;170;1052;2548;

IS;180;8554;8742;
QS;180;1502;2658;
MS;180;1127;2728;

IS;190;9136;9327;
QS;190;1415;2844;
MS;190;1220;2908;

IS;200;10384;10590;
QS;200;1606;3369;
MS;200;1280;3088;

IS;10;19;28;
QS;10;25;78;
MS;10;21;68;

IS;20;135;156;
QS;20;74;165;
MS;20;61;176;

IS;30;254;288;
QS;30;139;312;
MS;30;111;296;

IS;40;392;438;
QS;40;184;444;
MS;40;167;432;

IS;50;690;743;
QS;50;298;678;
MS;50;223;572;

IS;60;788;848;
QS;60;285;627;
MS;60;278;712;

IS;70;1206;1278;
QS;70;380;915;
MS;70;343;864;

IS;80;1749;1832;
QS;80;585;1125;
MS;80;402;1024;

IS;90;2257;2351;
QS;90;530;1101;
MS;90;473;1184;

IS;100;2647;2751;
QS;100;563;1299;
MS;100;543;1344;

IS;110;3425;3536;
QS;110;714;1605;
MS;110;613;1504;

IS;120;3383;3503;
QS;120;814;1398;
MS;120;687;1664;

IS;130;4131;4261;
QS;130;1030;1749;
MS;130;755;1828;

IS;140;5080;5223;
QS;140;1114;2460;
MS;140;811;2008;

IS;150;5978;6131;
QS;150;1005;2133;
MS;150;896;2188;

IS;160;6404;6567;
QS;160;1183;2364;
MS;160;984;2368;

IS;170;7065;7238;
QS;170;1313;2964;
MS;170;1049;2548;

IS;180;8592;8777;
QS;180;1585;3675;
MS;180;1097;2728;

IS;190;9212;9404;
QS;190;1569;2952;
MS;190;1206;2908;

IS;200;10030;10232;
QS;200;1510;3060;
MS;200;1280;3088;

QS;1000;11825;20745;
MS;1000;8677;19952;

QS;2000;25631;46302;
MS;2000;19404;43904;

QS;3000;39335;75243;
MS;3000;30910;69808;

QS;4000;55356;92811;
MS;4000;42828;95808;

QS;5000;75135;129099;
MS;5000;55161;123616;

QS;6000;83641;156372;
MS;6000;67937;151616;

QS;7000;109046;220479;
MS;7000;80620;179616;

QS;8000;133519;217596;
MS;8000;93663;207616;

QS;9000;136579;227484;
MS;9000;107059;237232;

QS;10000;155980;291807;
MS;10000;120505;267232;

QS;11000;171451;313338;
MS;11000;133974;297232;

QS;12000;198556;356766;
MS;12000;147671;327232;

QS;13000;211244;390651;
MS;13000;161483;357232;

QS;14000;224122;389067;
MS;14000;175310;387232;

QS;15000;248506;438309;
MS;15000;189337;417232;

QS;16000;253920;416568;
MS;16000;203294;447232;

QS;17000;299092;522408;
MS;17000;217670;478464;

QS;18000;287408;515085;
MS;18000;231946;510464;

QS;19000;301225;535764;
MS;19000;246501;542464;

QS;20000;343814;596685;
MS;20000;260975;574464;

QS;1000;10238;19851;
MS;1000;8690;19952;

QS;2000;24284;40695;
MS;2000;19371;43904;

QS;3000;40953;72315;
MS;3000;30928;69808;

QS;4000;55278;95994;
MS;4000;42831;95808;

QS;5000;76090;141546;
MS;5000;55190;123616;

QS;6000;90032;160101;
MS;6000;67872;151616;

QS;7000;108300;203712;
MS;7000;80664;179616;

QS;8000;121856;203148;
MS;8000;93666;207616;

QS;9000;138086;264072;
MS;9000;106964;237232;

QS;10000;155828;286626;
MS;10000;120339;267232;

QS;11000;166591;301686;
MS;11000;134107;297232;

QS;12000;179886;312318;
MS;12000;147606;327232;

QS;13000;223419;391314;
MS;13000;161598;357232;

QS;14000;229532;371256;
MS;14000;175408;387232;

QS;15000;241768;412785;
MS;15000;189318;417232;

QS;16000;251409;428379;
MS;16000;203293;447232;

QS;17000;279234;490149;
MS;17000;217605;478464;

QS;18000;293491;517821;
MS;18000;231910;510464;

QS;19000;320945;533850;
MS;19000;246274;542464;

QS;20000;334912;598056;
MS;20000;260717;574464;

QS;1000;11546;22872;
MS;1000;8707;19952;

QS;2000;25599;45972;
MS;2000;19384;43904;

QS;3000;40794;74439;
MS;3000;30885;69808;

QS;4000;53235;90834;
MS;4000;42859;95808;

QS;5000;69436;121572;
MS;5000;55245;123616;

QS;6000;90866;167970;
MS;6000;67900;151616;

QS;7000;102038;200685;
MS;7000;80629;179616;

QS;8000;120980;203769;
MS;8000;93666;207616;

QS;9000;147570;236745;
MS;9000;107016;237232;

QS;10000;152218;256917;
MS;10000;120444;267232;

QS;11000;175415;300447;
MS;11000;134034;297232;

QS;12000;183879;296847;
MS;12000;147639;327232;

QS;13000;193926;332511;
MS;13000;161381;357232;

QS;14000;225213;381474;
MS;14000;175283;387232;

QS;15000;245194;384300;
MS;15000;189254;417232;

QS;16000;260902;461001;
MS;16000;203223;447232;

QS;17000;318446;513531;
MS;17000;217440;478464;

QS;18000;293543;508137;
MS;18000;231910;510464;

QS;19000;325394;533979;
MS;19000;246478;542464;

QS;20000;337479;588186;
MS;20000;260960;574464;

QS;1000;10963;19806;
MS;1000;8699;19952;

QS;2000;24205;42963;
MS;2000;19445;43904;

QS;3000;37147;63336;
MS;3000;30987;69808;

QS;4000;61767;102594;
MS;4000;42838;95808;

QS;5000;68143;126417;
MS;5000;55164;123616;

QS;6000;91811;167904;
MS;6000;67885;151616;

QS;7000;98169;175293;
MS;7000;80678;179616;

QS;8000;130328;228150;
MS;8000;93672;207616;

QS;9000;128195;231966;
MS;9000;107053;237232;

QS;10000;161487;268413;
MS;10000;120406;267232;

QS;11000;166818;290133;
MS;11000;134050;297232;

QS;12000;208198;362148;
MS;12000;147592;327232;

QS;13000;209017;384300;
MS;13000;161409;357232;

QS;14000;206964;358500;
MS;14000;175348;387232;

QS;15000;254838;419364;
MS;15000;189343;417232;

QS;16000;249789;439383;
MS;16000;203374;447232;

QS;17000;298495;513273;
MS;17000;217520;478464;

QS;18000;296872;490527;
MS;18000;231942;510464;

QS;19000;312598;523053;
MS;19000;246485;542464;

QS;20000;335641;575442;
MS;20000;261033;574464;

QS;1000;10430;18828;
MS;1000;8677;19952;

QS;2000;24583;44313;
MS;2000;19384;43904;

QS;3000;39363;64143;
MS;3000;30916;69808;

QS;4000;55880;93771;
MS;4000;42813;95808;

QS;5000;71231;122382;
MS;5000;55252;123616;

QS;6000;85849;149865;
MS;6000;67842;151616;

QS;7000;105360;202152;
MS;7000;80677;179616;

QS;8000;119146;207735;
MS;8000;93641;207616;

QS;9000;135162;239994;
MS;9000;107021;237232;

QS;10000;146183;280131;
MS;10000;120370;267232;

QS;11000;179031;302478;
MS;11000;133960;297232;

QS;12000;209505;329169;
MS;12000;147626;327232;

QS;13000;201343;340818;
MS;13000;161509;357232;

QS;14000;224026;423981;
MS;14000;175357;387232;

QS;15000;233299;394887;
MS;15000;189129;417232;

QS;16000;303158;572727;
MS;16000;203366;447232;

QS;17000;285503;449052;
MS;17000;217444;478464;

QS;18000;334729;563106;
MS;18000;231865;510464;

QS;19000;318140;588750;
MS;19000;246380;542464;

QS;20000;333272;533892;
MS;20000;260965;574464;
