
DQS;300;2430;3806;

QS;400;3186;7640;
DQS;400;3765;5318;

QS;500;4847;12244;
DQS;500;4428;7086;

QS;600;6323;16196;
DQS;600;5819;7870;

QS;700;7102;18232;
DQS;700;7067;12398;

QS;800;9121;23712;
DQS;800;7947;12610;

QS;900;10319;27472;
DQS;900;9377;16357;

QS;1000;11095;26132;
DQS;1000;10426;14952;

QS;1100;12543;32656;
DQS;1100;12762;15545;

QS;1200;13713;35184;
DQS;1200;13321;16846;

QS;1300;14639;32904;
DQS;1300;14174;21208;

QS;1400;16878;35608;
DQS;1400;16302;23297;

QS;1500;17163;43064;
DQS;1500;21619;24532;

QS;1600;18736;45928;
DQS;1600;17214;26674;

QS;1700;20234;46096;
DQS;1700;19337;25110;

QS;1800;22730;54156;
DQS;1800;22399;27092;

QS;1900;24224;48212;
DQS;1900;22970;31558;

QS;2000;25797;54788;
DQS;2000;22750;34332;

QS;100;698;1788;
DQS;100;688;1112;

QS;200;1506;3972;
DQS;200;1393;2483;

QS;300;3121;6120;
DQS;300;2457;3758;

QS;400;3338;8344;
DQS;400;3392;4941;

QS;500;4362;12240;
DQS;500;4916;7754;

QS;600;6130;16724;
DQS;600;5788;9101;

QS;700;7007;16492;
DQS;700;7145;8515;

QS;800;7617;17872;
DQS;800;7835;12941;

QS;900;9334;23564;
DQS;900;9649;14705;

QS;1000;9856;24980;
DQS;1000;11186;15371;

QS;1100;11656;27708;
DQS;1100;12975;16051;

QS;1200;13928;35644;
DQS;1200;13618;16598;

QS;1300;14633;31552;
DQS;1300;14520;19130;

QS;1400;16332;40200;
DQS;1400;15811;19796;

QS;1500;17637;45852;
DQS;1500;17679;20891;

QS;1600;19792;49060;
DQS;1600;18475;23141;

QS;1700;21860;57804;
DQS;1700;19370;28077;

QS;1800;27605;74992;
DQS;1800;20535;28555;

QS;1900;22371;58120;
DQS;1900;24503;28903;

QS;2000;23734;61204;
DQS;2000;23571;36105;

QS;100;641;1784;
DQS;100;611;964;

QS;200;1460;4228;
DQS;200;1523;2119;

QS;300;2894;6404;
DQS;300;2457;3281;

QS;400;3576;10564;
DQS;400;3467;5335;

QS;500;4847;11780;
DQS;500;4365;6280;

QS;600;5688;16268;
DQS;600;5379;8178;

QS;700;8026;20488;
DQS;700;7147;11301;

QS;800;7974;20076;
DQS;800;7918;12074;

QS;900;9018;22104;
DQS;900;9228;16055;

QS;1000;10738;25716;
DQS;1000;11367;19277;

QS;1100;13040;26180;
DQS;1100;12249;16695;

QS;1200;13988;33604;
DQS;1200;13561;18346;

QS;1300;13890;31188;
DQS;1300;14502;21583;

QS;1400;15973;41928;
DQS;1400;15501;22906;

QS;1500;17289;43912;
DQS;1500;17306;26183;

QS;1600;19036;40080;
DQS;1600;19152;27769;

QS;1700;21345;48800;
DQS;1700;19364;29678;

QS;1800;21672;55328;
DQS;1800;20540;28902;

QS;1900;23326;51620;
DQS;1900;21970;31233;

QS;2000;27993;55864;
DQS;2000;23843;33016;

QS;8;15;68;
DQS;8;17;46;

QS;8;16;72;
DQS;8;28;32;

QS;8;14;72;
DQS;8;28;41;

QS;16;42;160;
DQS;16;48;99;

QS;16;45;152;
DQS;16;106;57;

QS;16;43;180;
DQS;16;96;89;

QS;24;92;236;
DQS;24;104;150;

QS;24;81;240;
DQS;24;258;89;

QS;24;89;280;
DQS;24;157;238;

QS;32;129;400;
DQS;32;140;205;

QS;32;146;396;
DQS;32;458;124;

QS;32;135;512;
DQS;32;285;352;

QS;100;629;1632;
DQS;100;647;856;

QS;200;1958;4104;
DQS;200;1511;2192;

QS;300;2542;6088;
DQS;300;2591;3123;

QS;400;3744;8096;
DQS;400;3629;4772;

QS;500;4366;10892;
DQS;500;4828;6386;

QS;600;7726;19424;
DQS;600;5593;8551;

QS;700;7879;14996;
DQS;700;8014;9233;

QS;800;8261;17332;
DQS;800;8193;10237;

QS;900;9709;22528;
DQS;900;9328;13807;

QS;1000;10456;26112;
DQS;1000;10459;16401;

QS;1100;12534;33604;
DQS;1100;12629;15223;

QS;1200;14007;34256;
DQS;1200;13118;17865;

QS;1300;13996;34384;
DQS;1300;14163;20795;

QS;1400;16445;43168;
DQS;1400;15510;20358;

QS;1500;16505;43040;
DQS;1500;18271;22222;

QS;1600;19366;46860;
DQS;1600;19413;25368;

QS;1700;20152;53988;
DQS;1700;19885;25531;

QS;1800;20701;46448;
DQS;1800;20456;33195;

QS;1900;22900;53528;
DQS;1900;21311;32208;

QS;2000;23924;54088;
DQS;2000;24130;30069;

QS;100;605;1548;
DQS;100;640;1137;

QS;200;1391;3876;
DQS;200;1466;2778;

QS;300;2411;6164;
DQS;300;2597;3452;

QS;400;4296;10116;
DQS;400;3925;5479;

QS;500;4596;12476;
DQS;500;4446;7164;

QS;600;5931;15384;
DQS;600;6126;7271;

QS;700;7086;18072;
DQS;700;6942;9845;

QS;800;8058;19328;
DQS;800;7788;12249;

QS;900;9192;22440;
DQS;900;9703;16414;

QS;1000;11860;26996;
DQS;1000;10440;15263;

QS;1100;11690;28352;
DQS;1100;13589;21290;

QS;1200;13685;35796;
DQS;1200;12949;18906;

QS;1300;14582;34124;
DQS;1300;13699;19619;

QS;1400;15316;38312;
DQS;1400;15513;23252;

QS;1500;17479;37460;
DQS;1500;17391;21722;

QS;1600;19120;47316;
DQS;1600;17931;21832;

QS;1700;22182;52464;
DQS;1700;19074;27871;

QS;1800;21163;48920;
DQS;1800;20729;29346;

QS;1900;23501;51328;
DQS;1900;21035;32357;

QS;2000;25329;60884;
DQS;2000;24016;33738;

QS;100;578;1620;
DQS;100;658;1044;

QS;200;1522;3692;
DQS;200;1540;2088;

QS;300;2398;5440;
DQS;300;2714;4584;

QS;400;4054;10948;
DQS;400;3437;5727;

QS;500;4949;14648;
DQS;500;4784;6871;

QS;600;5800;15184;
DQS;600;5563;9226;

QS;700;7824;16224;
DQS;700;6681;9982;

QS;800;8170;19768;
DQS;800;7900;11281;

QS;900;9001;21360;
DQS;900;9262;12555;

QS;1000;10222;25136;
DQS;1000;10268;17061;

QS;1100;12514;29912;
DQS;1100;12391;18809;

QS;1200;13125;30456;
DQS;1200;13407;17553;

QS;1300;14151;35108;
DQS;1300;15108;20858;

QS;1400;16250;40592;
DQS;1400;16447;20379;

QS;1500;18247;42244;
DQS;1500;16942;26344;

QS;1600;19534;45336;
DQS;1600;18274;24306;

QS;1700;23275;60000;
DQS;1700;22755;27137;

QS;1800;23112;50016;
DQS;1800;20958;25798;

QS;1900;21923;52012;
DQS;1900;22347;31247;

QS;2000;26065;63344;
DQS;2000;24643;32057;

QS;100;634;1668;
DQS;100;586;1004;

QS;200;1508;3860;
DQS;200;1441;2136;

QS;300;2636;6236;
DQS;300;2823;3299;

QS;400;3641;9444;
DQS;400;3580;5992;

QS;500;4921;11052;
DQS;500;4477;6845;

QS;600;5881;16120;
DQS;600;5962;7921;

QS;700;7712;18968;
DQS;700;6799;9622;

QS;800;9946;22296;
DQS;800;8481;14554;

QS;900;9420;22316;
DQS;900;8819;11959;

QS;1000;11456;27824;
DQS;1000;10340;15111;

QS;1100;12268;30840;
DQS;1100;11912;14985;

QS;1200;13410;28268;
DQS;1200;13827;16183;

QS;1300;14893;34528;
DQS;1300;15223;21429;

QS;1400;16787;37620;
DQS;1400;14961;21276;

QS;1500;17841;37640;
DQS;1500;16812;24683;

QS;1600;17293;44732;
DQS;1600;17245;24290;

QS;1700;21181;50180;
DQS;1700;19748;24755;

QS;1800;20437;49276;
DQS;1800;20610;29107;

QS;1900;26286;57744;
DQS;1900;23451;28438;

QS;2000;24948;61028;
DQS;2000;23424;32107;

QS;100;629;1724;
DQS;100;713;919;

QS;200;1642;4248;
DQS;200;1591;2052;

QS;300;2647;6668;
DQS;300;2455;4345;

QS;400;3304;8180;
DQS;400;3813;4999;

QS;500;4505;10764;
DQS;500;4710;6435;

QS;600;6302;18824;
DQS;600;6037;8101;

QS;700;8296;19680;
DQS;700;6990;9560;

QS;800;8301;21372;
DQS;800;7817;12111;

QS;900;9293;21964;
DQS;900;9537;12820;

QS;1000;11373;27476;
DQS;1000;10766;13789;

QS;1100;12561;31312;
DQS;1100;11137;15384;

QS;1200;15068;38052;
DQS;1200;13439;17610;

QS;1300;14674;35312;
DQS;1300;14154;20238;

QS;1400;16666;42356;
DQS;1400;15651;21374;

QS;1500;16878;37144;
DQS;1500;16865;23126;

QS;1600;20633;47524;
DQS;1600;18276;24118;

QS;1700;20611;48952;
DQS;1700;19664;26904;

QS;1800;23370;49864;
DQS;1800;22436;27280;

QS;1900;22579;52680;
DQS;1900;22218;33867;

QS;2000;23390;52564;
DQS;2000;24069;37480;

QS;8;14;76;
DQS;8;26;44;

QS;8;13;56;
DQS;8;28;32;

QS;8;19;104;
DQS;8;28;44;

QS;16;48;156;
DQS;16;61;109;

QS;16;60;164;
DQS;16;120;64;

QS;16;56;144;
DQS;16;102;100;

QS;24;86;256;
DQS;24;84;171;

QS;24;84;312;
DQS;24;277;94;

QS;24;100;320;
DQS;24;157;238;

QS;32;153;456;
DQS;32;143;226;

QS;32;146;424;
DQS;32;448;121;

QS;32;122;368;
DQS;32;304;417;

QS;100;615;1940;
DQS;100;567;1101;

QS;200;1449;4228;
DQS;200;1566;2392;

QS;300;2698;7164;
DQS;300;2533;3445;

QS;400;3895;10148;
DQS;400;3430;4692;

QS;500;4742;12168;
DQS;500;4820;7155;

QS;600;5630;11436;
DQS;600;6112;7787;

QS;700;7117;19176;
DQS;700;7085;8927;

QS;800;8560;22320;
DQS;800;7770;10556;

QS;900;9985;22400;
DQS;900;9281;12488;

QS;1000;10594;27376;
DQS;1000;10363;15447;

QS;1100;13198;30348;
DQS;1100;11921;18379;

QS;1200;14050;32624;
DQS;1200;12585;16980;

QS;1300;15486;39388;
DQS;1300;13385;20064;

QS;1400;15837;38840;
DQS;1400;16233;21963;

QS;1500;16474;36596;
DQS;1500;18097;23827;

QS;1600;19424;41856;
DQS;1600;18911;28189;

QS;1700;20714;54216;
DQS;1700;19617;24116;

QS;1800;21887;51300;
DQS;1800;22064;28004;

QS;1900;23480;52132;
DQS;1900;23127;28666;

QS;2000;24539;58868;
DQS;2000;25989;32459;

QS;100;628;1720;
DQS;100;610;976;

QS;200;1577;3984;
DQS;200;1522;2546;

QS;300;2576;5832;
DQS;300;2475;3785;

QS;400;3496;7644;
DQS;400;3576;5324;

QS;500;4813;10932;
DQS;500;4664;7209;

QS;600;6198;16312;
DQS;600;6155;9823;

QS;700;6734;16504;
DQS;700;8431;9290;

QS;800;9268;19164;
DQS;800;7783;11603;

QS;900;10292;23808;
DQS;900;9344;12558;

QS;1000;11919;28128;
DQS;1000;10445;14543;

QS;1100;12872;32732;
DQS;1100;11774;18525;

QS;1200;13381;33424;
DQS;1200;12934;20059;

QS;1300;15772;38052;
DQS;1300;15529;17502;

QS;1400;16559;35212;
DQS;1400;15838;25376;

QS;1500;17034;39132;
DQS;1500;17358;22722;

QS;1600;18452;44484;
DQS;1600;17705;25246;

QS;1700;21594;49240;
DQS;1700;19432;31356;

QS;1800;21666;49596;
DQS;1800;21248;25168;

QS;1900;23445;62832;
DQS;1900;21862;29158;

QS;2000;22842;56272;
DQS;2000;23034;29284;

QS;100;677;1668;
DQS;100;601;1184;

QS;200;1657;4272;
DQS;200;1380;2111;

QS;300;2726;7600;
DQS;300;2662;3606;

QS;400;3777;11072;
DQS;400;3475;5491;

QS;500;4954;10400;
DQS;500;4753;6350;

QS;600;6703;14468;
DQS;600;5940;7573;

QS;700;7005;16788;
DQS;700;7113;9423;

QS;800;8090;20628;
DQS;800;8496;11138;

QS;900;9305;22728;
DQS;900;10414;13364;

QS;1000;13614;34932;
DQS;1000;10451;15252;

QS;1100;11698;29756;
DQS;1100;12082;15659;

QS;1200;14143;34656;
DQS;1200;13177;15449;

QS;1300;14429;37476;
DQS;1300;15463;19657;

QS;1400;16176;41048;
DQS;1400;15246;20308;

QS;1500;18082;41072;
DQS;1500;17471;24131;

QS;1600;18542;45520;
DQS;1600;19004;27379;

QS;1700;21436;46280;
DQS;1700;19369;25646;

QS;1800;21164;57856;
DQS;1800;20432;28487;

QS;1900;23150;56356;
DQS;1900;21828;32231;

QS;2000;24378;52460;
DQS;2000;23806;28811;

QS;100;607;2076;
DQS;100;690;984;

QS;200;1676;3956;
DQS;200;1581;2121;

QS;300;2474;6620;
DQS;300;2700;3218;

QS;400;3874;8600;
DQS;400;3618;5885;

QS;500;4725;12012;
DQS;500;4982;7259;

QS;600;6080;16780;
DQS;600;6104;8034;

QS;700;7012;18672;
DQS;700;6702;9184;

QS;800;8489;21792;
DQS;800;8162;11309;

QS;900;9397;22220;
DQS;900;10219;15527;

QS;1000;10555;25952;
DQS;1000;10585;16570;

QS;1100;15603;31412;
DQS;1100;11688;18106;

QS;1200;13655;33876;
DQS;1200;13876;16751;

QS;1300;14510;33636;
DQS;1300;13915;20037;

QS;1400;15938;41924;
DQS;1400;15230;23267;

QS;1500;17075;41936;
DQS;1500;16370;22338;

QS;1600;19289;48416;
DQS;1600;19986;21182;

QS;1700;19891;45828;
DQS;1700;18900;26197;

QS;1800;23834;63324;
DQS;1800;20260;27570;

QS;1900;24592;60320;
DQS;1900;21813;31498;

QS;2000;26987;67820;
DQS;2000;22548;32069;

QS;100;581;1520;
DQS;100;637;939;

QS;200;1604;3556;
DQS;200;1524;2651;

QS;300;2588;7000;
DQS;300;2446;3608;

QS;400;3735;8948;
DQS;400;3455;5717;

QS;500;4916;10732;
DQS;500;4375;7305;

QS;600;5647;12848;
DQS;600;5980;8061;

QS;700;7545;21100;
DQS;700;7451;9540;

QS;800;8389;21672;
DQS;800;7584;12129;

QS;900;11484;29424;
DQS;900;11108;12099;

QS;1000;10969;26568;
DQS;1000;9961;14991;

QS;1100;12293;32300;
DQS;1100;11826;16256;

QS;1200;14458;38700;
DQS;1200;13609;18692;

QS;1300;14390;37140;
DQS;1300;14829;23333;

QS;1400;15322;37428;
DQS;1400;16196;28102;

QS;1500;20528;35888;
DQS;1500;17283;22797;

QS;1600;19103;49108;
DQS;1600;18776;26854;

QS;1700;20283;49272;
DQS;1700;20230;24944;

QS;1800;22040;58872;
DQS;1800;21552;29598;

QS;1900;23909;58348;
DQS;1900;25826;29269;

QS;2000;26973;66032;
DQS;2000;24668;31776;

QS;8;16;64;
DQS;8;18;34;

QS;8;15;60;
DQS;8;28;32;

QS;8;15;52;
DQS;8;21;36;

QS;16;62;156;
DQS;16;54;114;

QS;16;45;176;
DQS;16;107;62;

QS;16;54;148;
DQS;16;80;131;

QS;24;100;288;
DQS;24;104;163;

QS;24;79;252;
DQS;24;250;89;

QS;24;104;320;
DQS;24;185;174;

QS;32;144;508;
DQS;32;128;270;

QS;32;122;400;
DQS;32;473;126;

QS;32;176;508;
DQS;32;496;173;

QS;100;606;1872;
DQS;100;694;894;

QS;200;1666;4624;
DQS;200;1538;2009;

QS;300;2389;5684;
DQS;300;2535;3689;

QS;400;3678;8872;
DQS;400;3722;5761;

QS;500;4674;11268;
DQS;500;4605;7535;

QS;600;6569;15644;
DQS;600;5534;8743;

QS;700;7758;16808;
DQS;700;7298;10071;

QS;800;7956;18956;
DQS;800;8250;11059;

QS;900;9241;23104;
DQS;900;9479;11951;

QS;1000;10160;23472;
DQS;1000;10303;16222;

QS;1100;11110;28152;
DQS;1100;13098;17877;

QS;1200;13354;33812;
DQS;1200;13183;20163;

QS;1300;15153;39224;
DQS;1300;13904;19977;

QS;1400;15919;32604;
DQS;1400;15207;20736;

QS;1500;17194;41440;
DQS;1500;17175;20648;

QS;1600;19877;47172;
DQS;1600;18125;23876;

QS;1700;20206;48260;
DQS;1700;20765;26430;

QS;1800;20924;53636;
DQS;1800;20985;27117;

QS;1900;22263;53640;
DQS;1900;21740;28860;

QS;2000;27501;54500;
DQS;2000;25964;30907;

QS;100;679;1652;
DQS;100;676;1001;

QS;200;1474;3352;
DQS;200;1481;2177;

QS;300;2486;5576;
DQS;300;2745;3134;

QS;400;3390;8388;
DQS;400;3895;5138;

QS;500;4543;12528;
DQS;500;4642;6581;

QS;600;5953;13300;
DQS;600;5918;8101;

QS;700;8153;18572;
DQS;700;7268;9770;

QS;800;7923;18236;
DQS;800;8025;11460;

QS;900;10032;23748;
DQS;900;9838;11954;

QS;1000;11001;26796;
DQS;1000;10604;15081;

QS;1100;11438;28084;
DQS;1100;13218;15251;

QS;1200;12618;32300;
DQS;1200;14221;16632;

QS;1300;15108;41720;
DQS;1300;13536;19978;

QS;1400;15159;35684;
DQS;1400;15509;27113;

QS;1500;17004;41780;
DQS;1500;17128;25711;

QS;1600;18763;44952;
DQS;1600;17737;27916;

QS;1700;19987;52896;
DQS;1700;18877;25707;

QS;1800;23123;53428;
DQS;1800;21430;28905;

QS;1900;22096;52624;
DQS;1900;21274;32392;

QS;2000;24655;56876;
DQS;2000;22584;32063;

QS;100;606;1824;
DQS;100;580;1091;

QS;200;1868;4872;
DQS;200;1541;2344;

QS;300;2594;6644;
DQS;300;2577;3533;

QS;400;3699;9716;
DQS;400;3934;5754;

QS;500;5782;14792;
DQS;500;4820;6950;

QS;600;6318;15528;
DQS;600;5508;8659;

QS;700;8027;16056;
DQS;700;6950;9511;

QS;800;8904;20092;
DQS;800;8391;11707;

QS;900;8910;22576;
DQS;900;9136;11714;

QS;1000;10629;25596;
DQS;1000;10154;14135;

QS;1100;11816;29324;
DQS;1100;11563;16454;

QS;1200;13689;32948;
DQS;1200;12439;19204;

QS;1300;14636;37580;
DQS;1300;14177;20217;

QS;1400;15668;37452;
DQS;1400;15470;23593;

QS;1500;20970;50104;
DQS;1500;16257;23647;

QS;1600;19223;46636;
DQS;1600;18159;27411;

QS;1700;20106;46404;
DQS;1700;20728;26241;

QS;1800;20464;55704;
DQS;1800;20559;29939;

QS;1900;23146;53616;
DQS;1900;22700;31096;

QS;2000;24334;62900;
DQS;2000;24250;33506;

QS;100;549;1620;
DQS;100;693;831;

QS;200;1767;4192;
DQS;200;1500;2252;

QS;300;2753;7260;
DQS;300;2479;3865;

QS;400;4021;9776;
DQS;400;3994;4206;

QS;500;4552;10940;
DQS;500;4284;6987;

QS;600;6988;15576;
DQS;600;5856;8420;

QS;700;6737;16488;
DQS;700;7584;8733;

QS;800;7673;18900;
DQS;800;8832;15053;

QS;900;10012;23528;
DQS;900;9225;12641;

QS;1000;11323;27428;
DQS;1000;10673;16234;

QS;1100;11662;27116;
DQS;1100;11497;17145;

QS;1200;14088;36608;
DQS;1200;12609;18702;

QS;1300;14606;38812;
DQS;1300;14037;20873;

QS;1400;18598;41256;
DQS;1400;16828;20648;

QS;1500;18854;47688;
DQS;1500;16740;26883;

QS;1600;18838;45288;
DQS;1600;18384;25366;

QS;1700;23090;50576;
DQS;1700;22706;31594;

QS;1800;20347;43904;
DQS;1800;22077;29301;

QS;1900;23776;50544;
DQS;1900;25281;32522;

QS;2000;25104;61424;
DQS;2000;23607;32933;

QS;100;610;1772;
DQS;100;696;979;

QS;200;1504;4056;
DQS;200;1543;2011;

QS;300;2260;6900;
DQS;300;2656;3898;

QS;400;3527;9512;
DQS;400;3508;4818;

QS;500;4859;11812;
DQS;500;4779;5987;

QS;600;6124;17248;
DQS;600;5553;8434;

QS;700;7048;16520;
DQS;700;7719;10113;

QS;800;7982;19192;
DQS;800;8393;11081;

QS;900;9303;22352;
DQS;900;8972;12873;

QS;1000;10216;28296;
DQS;1000;9937;14710;

QS;1100;12320;33684;
DQS;1100;12301;20048;

QS;1200;13380;29056;
DQS;1200;12412;18682;

QS;1300;13860;36524;
DQS;1300;14934;19584;

QS;1400;17837;43936;
DQS;1400;15402;20692;

QS;1500;19163;47088;
DQS;1500;16587;22026;

QS;1600;17395;42920;
DQS;1600;18263;25938;

QS;1700;20252;47212;
DQS;1700;20579;29446;

QS;1800;24068;61724;
DQS;1800;20368;28926;

QS;1900;23660;52820;
DQS;1900;22492;31596;

QS;2000;25972;56760;
DQS;2000;22835;33509;

QS;8;19;80;
DQS;8;20;33;

QS;8;28;56;
DQS;8;27;27;

QS;8;16;84;
DQS;8;28;44;

QS;16;65;224;
DQS;16;62;102;

QS;16;40;148;
DQS;16;119;59;

QS;16;48;200;
DQS;16;107;88;

QS;24;97;284;
DQS;24;101;147;

QS;24;82;256;
DQS;24;271;91;

QS;24;95;320;
DQS;24;208;226;

QS;32;144;432;
DQS;32;127;198;

QS;32;124;432;
DQS;32;452;124;

QS;32;116;372;
DQS;32;304;417;

QS;100;657;1476;
DQS;100;653;1017;

QS;200;1483;3752;
DQS;200;1537;1991;

QS;300;2420;6360;
DQS;300;2495;3495;

QS;400;3387;8212;
DQS;400;3812;5027;

QS;500;4988;12916;
DQS;500;4541;7101;

QS;600;5533;14692;
DQS;600;6037;8841;

QS;700;7381;18076;
DQS;700;7005;12055;

QS;800;7417;18584;
DQS;800;7886;11225;

QS;900;9214;22108;
DQS;900;9417;14864;

QS;1000;10421;26092;
DQS;1000;10389;16317;

QS;1100;11823;31520;
DQS;1100;11814;16322;

QS;1200;12479;31860;
DQS;1200;13394;18030;

QS;1300;14823;39860;
DQS;1300;15026;18362;

QS;1400;16132;38560;
DQS;1400;15502;21672;

QS;1500;17773;43396;
DQS;1500;16576;23895;

QS;1600;20115;52340;
DQS;1600;17532;25794;

QS;1700;20181;53204;
DQS;1700;19017;30753;

QS;1800;19997;49756;
DQS;1800;20767;31963;

QS;1900;22444;57164;
DQS;1900;22077;29439;

QS;2000;24374;61040;
DQS;2000;23043;31092;

QS;100;658;1680;
DQS;100;586;1102;

QS;200;1428;3648;
DQS;200;1439;2571;

QS;300;2711;6632;
DQS;300;2461;3615;

QS;400;3660;9672;
DQS;400;3706;6125;

QS;500;4363;11140;
DQS;500;5057;6043;

QS;600;6130;15856;
DQS;600;6340;7703;

QS;700;6569;18404;
DQS;700;6783;9672;

QS;800;8984;20096;
DQS;800;8222;10080;

QS;900;8974;24688;
DQS;900;9677;11500;

QS;1000;9899;24416;
DQS;1000;10589;14691;

QS;1100;12221;28392;
DQS;1100;12394;17699;

QS;1200;12472;31752;
DQS;1200;13453;16524;

QS;1300;15130;37036;
DQS;1300;15703;19534;

QS;1400;15500;35320;
DQS;1400;15711;22030;

QS;1500;18034;40548;
DQS;1500;17316;25861;

QS;1600;20428;51616;
DQS;1600;17787;23425;

QS;1700;20243;45664;
DQS;1700;21373;24271;

QS;1800;23091;52312;
DQS;1800;21213;32028;

QS;1900;22189;56752;
DQS;1900;21408;29633;

QS;2000;25113;62616;
DQS;2000;23831;32767;

QS;100;645;1776;
DQS;100;670;929;

QS;200;1715;4648;
DQS;200;1618;2058;

QS;300;2473;6516;
DQS;300;2690;3552;

QS;400;3464;8972;
DQS;400;3336;4760;

QS;500;4787;12276;
DQS;500;4962;6457;

QS;600;5712;14940;
DQS;600;5656;7152;

QS;700;7715;18620;
DQS;700;6873;9953;

QS;800;7662;20544;
DQS;800;7847;11002;

QS;900;9261;21684;
DQS;900;9460;13565;

QS;1000;10288;26820;
DQS;1000;11564;13912;

QS;1100;11540;28948;
DQS;1100;13104;16296;

QS;1200;14411;30852;
DQS;1200;12995;19855;

QS;1300;14460;34224;
DQS;1300;14585;22815;

QS;1400;15756;40604;
DQS;1400;15766;21396;

QS;1500;16507;38976;
DQS;1500;18720;24697;

QS;1600;18652;45064;
DQS;1600;19601;22632;

QS;1700;21362;53512;
DQS;1700;19807;22649;

QS;1800;22339;54828;
DQS;1800;21948;25818;

QS;1900;24070;61740;
DQS;1900;25308;30181;

QS;2000;26081;67508;
DQS;2000;23866;30992;

QS;100;633;1852;
DQS;100;640;870;

QS;200;1484;4220;
DQS;200;1504;2197;

QS;300;2448;5976;
