
IS;8;19;30;
QS;8;15;60;
MS;8;16;24;

IS;8;7;14;
QS;8;16;54;
MS;8;12;24;

IS;8;28;41;
QS;8;18;60;
MS;8;13;24;

IS;16;87;105;
QS;16;64;129;
MS;16;48;64;

IS;16;15;30;
QS;16;43;132;
MS;16;32;64;

IS;16;120;148;
QS;16;47;117;
MS;16;33;64;

IS;32;238;272;
QS;32;135;264;
MS;32;121;160;

IS;32;31;62;
QS;32;141;243;
MS;32;80;160;

IS;32;494;548;
QS;32;142;378;
MS;32;83;160;
